Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
11066,-335.899414,254.932480,10.000000,0.665090,0.665090,0.240115,0.240115
11100,-336.222229,255.320923,10.000000,0.665480,0.665480,0.239032,0.239032
11133,-336.545166,255.709534,10.000000,0.665868,0.665868,0.237949,0.237949
11166,-336.868286,256.098328,10.000000,0.666255,0.666255,0.236864,0.236864
11200,-337.191498,256.487244,10.000000,0.666640,0.666640,0.235778,0.235778
11233,-337.511047,256.879425,10.000000,0.666976,0.666976,0.234825,0.234824
11266,-337.822174,257.278687,10.000000,0.667207,0.667207,0.234168,0.234168
11300,-338.133423,257.678070,10.000000,0.667438,0.667438,0.233510,0.233510
11333,-338.444824,258.077637,10.000000,0.667668,0.667668,0.232851,0.232851
11366,-338.756348,258.477356,10.000000,0.667898,0.667898,0.232191,0.232191
11400,-339.067993,258.877258,10.000000,0.668127,0.668127,0.231529,0.231529
11433,-339.379761,259.277313,10.000000,0.668357,0.668357,0.230867,0.230867
11466,-339.691681,259.677551,10.000000,0.668585,0.668585,0.230203,0.230203
11500,-340.003693,260.077911,10.000000,0.668814,0.668814,0.229539,0.229539
11533,-340.315857,260.478455,10.000000,0.669042,0.669042,0.228873,0.228873
11566,-340.628143,260.879150,10.000000,0.669270,0.669270,0.228206,0.228206
11600,-340.940552,261.280029,10.000000,0.669497,0.669497,0.227538,0.227538
11633,-341.253082,261.681091,10.000000,0.669724,0.669724,0.226869,0.226869
11666,-341.565491,262.082458,10.000000,0.669949,0.669949,0.226204,0.226204
